site,country,title,price_jpy,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,network_generation_inferred,network_generation_confidence,carrier_support_local,carrier_support_kr,data_amount,product_url,asin,site_product_id,seller,brand,evidence
qoo10_jp,hk,【共通して用 中国/香港/マカオ】 eSIM 正規eSIM 超高速3-7日間 データ無制限 無制限 QRコードで eSIM 3日間 eSIM 5日間 eSIM 7日間 eSIM,1100,,Good seller,73,,,,3일,3일,3일,unknown,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e5%85%b1%e9%80%9a%e3%81%97%e3%81%a6%e7%94%a8-%e4%b8%ad%e5%9b%bd-%e9%a6%99%e6%b8%af-%e3%83%9e%e3%82%ab%e3%82%aa-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f3-7%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7-ESIM/1187511566,,1187511566,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【共通して用 中国/香港/マカオ】 eSIM 正規eSIM 超高速3-7日間 データ無制限 無制限 QRコードで eSIM 3日間 eSIM 5日間 eSIM 7日間 eSIM""], ""price_jpy"": [""販売価格 1,100円""], ""usage_validity"": [""【共通して用 中国/香港/マカオ】 eSIM 正規eSIM 超高速3-7日間 データ無制限 無制限 QRコードで eSIM 3日間 eSIM 5日間 eSIM 7日間 eSIM""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""【共通して用 中国/香港/マカオ】 eSIM 正規eSIM 超高速3-7日間 データ無制限 無制限 QRコードで eSIM 3日間 eSIM 5日間 eSIM 7日間 eSIM""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)"", ""local_claim_refers_to:cn""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 香港 esim 7日間 esim 香港,1800,,Good seller,74,,,,7일,7일,7일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-7%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-7%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1180497240,,1180497240,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 香港 esim 7日間 esim 香港""], ""option_candidates"": [""7日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""representative_option"": [""7日 香港（超高速無制限のトラフィック） - 数量 : 999999"", ""title_match_score=8""], ""price_jpy"": [""販売価格 1,800円 + option surcharge 0"", ""7日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""usage_validity"": [""7日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 香港 esim 7日間 esim 香港""], ""data_amount"": [""7日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 香港 esim 6日間 esim 香港,1650,,Good seller,75,,,,6일,6일,6일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-6%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-6%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1180497209,,1180497209,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 香港 esim 6日間 esim 香港""], ""option_candidates"": [""6日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""representative_option"": [""6日 香港（超高速無制限のトラフィック） - 数量 : 999999"", ""title_match_score=8""], ""price_jpy"": [""販売価格 1,650円 + option surcharge 0"", ""6日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""usage_validity"": [""6日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 香港 esim 6日間 esim 香港""], ""data_amount"": [""6日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 香港 esim 5日間 esim 香港,1300,,Good seller,76,,,,5일,5일,5일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-5%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-5%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1180497189,,1180497189,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 香港 esim 5日間 esim 香港""], ""option_candidates"": [""5日 香港（超高速無制限のトラフィック） - 数量 : 999996""], ""representative_option"": [""5日 香港（超高速無制限のトラフィック） - 数量 : 999996"", ""title_match_score=8""], ""price_jpy"": [""販売価格 1,300円 + option surcharge 0"", ""5日 香港（超高速無制限のトラフィック） - 数量 : 999996""], ""usage_validity"": [""5日 香港（超高速無制限のトラフィック） - 数量 : 999996""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 香港 esim 5日間 esim 香港""], ""data_amount"": [""5日 香港（超高速無制限のトラフィック） - 数量 : 999996""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 香港 esim 3日間 esim 香港,950,,Good seller,77,,,,3일,3일,3일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-3%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-3%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1180496996,,1180496996,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 香港 esim 3日間 esim 香港""], ""option_candidates"": [""3日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""representative_option"": [""3日 香港（超高速無制限のトラフィック） - 数量 : 999999"", ""title_match_score=8""], ""price_jpy"": [""販売価格 950円 + option surcharge 0"", ""3日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""usage_validity"": [""3日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""3日 香港（超高速無制限のトラフィック） - 数量 : 999999""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効,1880,1,Power seller,82,,,,3일,3일,6일,local,unknown,5g_capable,medium,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/5%e5%88%86%e4%bb%a5%e5%86%85%e3%81%ab%e7%b4%8d%e5%93%81-%e9%a6%99%e6%b8%af-%e3%83%9e%e3%82%ab%e3%82%aa-ESIM-6%e6%97%a5%e9%96%93%ef%bc%8f%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90%ef%bc%88%e4%bd%8e%e9%80%9f%e5%8c%96%e7%84%a1%e3%81%97%ef%bc%89%ef%bc%8f5G%e3%83%bb4G%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%ef%bc%8f%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%99%bb%e9%8c%b2%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%81%94%e8%b3%bc%e5%85%a5%e3%81%8b%e3%82%89180%e6%97%a5%e9%96%93/1173384080,,1173384080,スマートeSIM,,"{""title"": [""【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""price_jpy"": [""販売価格 1,880円""], ""usage_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""activation_validity"": [""【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""data_amount"": [""【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""スマートeSIM""], ""review_count"": [""search_result: 1""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""title: 【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効"", ""activation_validity: 【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効"", ""data_amount: 【5分以内に納品】 香港 マカオ eSIM 6日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""]}"
qoo10_jp,hk,【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効,820,,Power seller,83,,,,2일,2일,3일,local,unknown,5g_capable,medium,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/5%e5%88%86%e4%bb%a5%e5%86%85%e3%81%ab%e7%b4%8d%e5%93%81-%e9%a6%99%e6%b8%af-%e3%83%9e%e3%82%ab%e3%82%aa-ESIM-2%e6%97%a5%e9%96%93%ef%bc%8f%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90%ef%bc%88%e4%bd%8e%e9%80%9f%e5%8c%96%e7%84%a1%e3%81%97%ef%bc%89%ef%bc%8f5G%e3%83%bb4G%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%ef%bc%8f%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%99%bb%e9%8c%b2%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%81%94%e8%b3%bc%e5%85%a5%e3%81%8b%e3%82%89180%e6%97%a5%e9%96%93/1173384060,,1173384060,スマートeSIM,,"{""title"": [""【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""price_jpy"": [""販売価格 820円""], ""usage_validity"": [""【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""スマートeSIM""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""title: 【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効"", ""usage_validity: 【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効"", ""data_amount: 【5分以内に納品】 香港 マカオ eSIM 2日間／完全無制限（低速化無し）／5G・4G高速データ通信／パスポート登録不要／ご購入から180日間有効""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 台湾 esim 7日間 esim 香港,1750,,Power seller,84,,,,3일,3일,7일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-7%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-7%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169210779,,1169210779,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 台湾 esim 7日間 esim 香港""], ""price_jpy"": [""販売価格 1,750円""], ""usage_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 台湾 esim 7日間 esim 香港""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 7日間 データ無制限 eSIM 7日間 無制限 QRコードで 台湾 esim 7日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
