site,country,title,price_jpy,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,network_generation_inferred,network_generation_confidence,carrier_support_local,carrier_support_kr,data_amount,product_url,asin,site_product_id,seller,brand,evidence
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 台湾 esim 6日間 esim 香港,1650,,Power seller,85,,,,3일,3일,6일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-6%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-6%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169210755,,1169210755,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 台湾 esim 6日間 esim 香港""], ""price_jpy"": [""販売価格 1,650円""], ""usage_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 台湾 esim 6日間 esim 香港""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 6日間 データ無制限 eSIM 6日間 無制限 QRコードで 台湾 esim 6日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 台湾 esim 5日間 esim 香港,1300,,Power seller,86,,,,3일,3일,5일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-5%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-5%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169208887,,1169208887,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 台湾 esim 5日間 esim 香港""], ""price_jpy"": [""販売価格 1,300円""], ""usage_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 台湾 esim 5日間 esim 香港""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 5日間 データ無制限 eSIM 5日間 無制限 QRコードで 台湾 esim 5日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 4日間 データ無制限 eSIM 4日間 無制限 QRコードで 台湾 esim 4日間 esim 香港,1100,1,Power seller,87,,,,3일,3일,4일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-4%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-4%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169205956,,1169205956,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 4日間 データ無制限 eSIM 4日間 無制限 QRコードで 台湾 esim 4日間 esim 香港""], ""price_jpy"": [""販売価格 1,100円""], ""usage_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""activation_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 4日間 データ無制限 eSIM 4日間 無制限 QRコードで 台湾 esim 4日間 esim 香港""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 4日間 データ無制限 eSIM 4日間 無制限 QRコードで 台湾 esim 4日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""review_count"": [""search_result: 1""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 台湾 esim 3日間 esim 香港,950,,Power seller,88,,,,3일,3일,3일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-3%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-3%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169201765,,1169201765,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 台湾 esim 3日間 esim 香港""], ""price_jpy"": [""販売価格 950円""], ""usage_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 台湾 esim 3日間 esim 香港""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 3日間 データ無制限 eSIM 3日間 無制限 QRコードで 台湾 esim 3日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 2日間 データ無制限 eSIM 2日間 無制限 QRコードで 台湾 esim 2日間 esim 香港,850,3,Power seller,89,,,,2일,2일,3일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-2%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-2%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169201504,,1169201504,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 2日間 データ無制限 eSIM 2日間 無制限 QRコードで 台湾 esim 2日間 esim 香港""], ""price_jpy"": [""販売価格 850円""], ""usage_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 2日間 データ無制限 eSIM 2日間 無制限 QRコードで 台湾 esim 2日間 esim 香港""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 2日間 データ無制限 eSIM 2日間 無制限 QRコードで 台湾 esim 2日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""review_count"": [""search_result: 3""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 1日間 データ無制限 eSIM 1日間 無制限 QRコードで 台湾 esim 1日間 esim 香港,460,7,Power seller,90,,,,1일,1일,3일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%af-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f-1%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-ESIM-1%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1169201489,,1169201489,正規eSIM 即時対応 60万枚突破 �...,,"{""title"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 1日間 データ無制限 eSIM 1日間 無制限 QRコードで 台湾 esim 1日間 esim 香港""], ""price_jpy"": [""販売価格 460円""], ""usage_validity"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 1日間 データ無制限 eSIM 1日間 無制限 QRコードで 台湾 esim 1日間 esim 香港""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""【香港 eSIM データ無制限】香港 eSIM 正規eSIM 超高速 1日間 データ無制限 eSIM 1日間 無制限 QRコードで 台湾 esim 1日間 esim 香港""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 即時対応 60万枚突破 �...""], ""review_count"": [""search_result: 7""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,香港 eSIM マカオ eSIM 正規eSIM 超高速3-7日 データ無制限 香港eSIM 3-7日間 無制限 QRコードで esim 香港 3日間 5日間 4日間 6日間 7日間 簡単登録 eSIM,2100,3,Power seller,92,,,,7일,7일,3일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e9%a6%99%e6%b8%af-ESIM-%e3%83%9e%e3%82%ab%e3%82%aa-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f3-7%e6%97%a5-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e9%a6%99%e6%b8%afESIM-3-7%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-QR%e3%82%b3%e3%83%bc%e3%83%89%e3%81%a7/1167819196,,1167819196,正規eSIM 超高速 安心保証⚡,,"{""title"": [""香港 eSIM マカオ eSIM 正規eSIM 超高速3-7日 データ無制限 香港eSIM 3-7日間 無制限 QRコードで esim 香港 3日間 5日間 4日間 6日間 7日間 簡単登録 eSIM""], ""option_candidates"": [""3日 香港 マカオ（超高速無制限のトラフィック） - 数量 : 999998"", ""4日 香港 マカオ（超高速無制限のトラフィック）(+200円) - 数量 : 999999"", ""5日 香港 マカオ （超高速無制限のトラフィック）(+400円) - 数量 : 999999""], ""representative_option"": [""7日 香港 マカオ （超高速無制限のトラフィック）(+700円) - 数量 : 999997"", ""title_match_score=8""], ""price_jpy"": [""販売価格 1,400円 + option surcharge 700"", ""7日 香港 マカオ （超高速無制限のトラフィック）(+700円) - 数量 : 999997""], ""usage_validity"": [""7日 香港 マカオ （超高速無制限のトラフィック）(+700円) - 数量 : 999997""], ""activation_validity"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""data_amount"": [""7日 香港 マカオ （超高速無制限のトラフィック）(+700円) - 数量 : 999997""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""正規eSIM 超高速 安心保証⚡""], ""review_count"": [""search_result: 3""], ""seller_badge"": [""search_result: Power seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
qoo10_jp,hk,香港/マカオ周遊 eSIM／30日間／5GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要,1280,,Good seller,134,,,,30일,30일,30일,local,unknown,5g_capable,medium,,"{""skt"": true, ""kt"": null, ""lgu"": null}",5GB,https://www.qoo10.jp/item/TORA-ESIM-%e9%a6%99%e6%b8%af-%e3%83%9e%e3%82%ab%e3%82%aa%e5%91%a8%e9%81%8a-ESIM%ef%bc%8f30%e6%97%a5%e9%96%93%ef%bc%8f5GB%e4%bd%bf%e3%81%84%e5%88%87%e3%82%8a%ef%bc%8f%e6%9c%80%e7%9f%ad5%e5%88%86%e3%81%a7QR%e3%82%b3%e3%83%bc%e3%83%89%e5%8d%b3%e7%99%ba%e8%a1%8c%e5%8d%b3%e5%88%a9%e7%94%a8%e5%8f%af%ef%bc%8fLINE%e3%82%b5%e3%83%9d%e3%83%bc%e3%83%88%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%ef%bc%8fSIM%e3%83%95%e3%83%aa%e3%83%bc%e7%ab%af%e6%9c%ab/1150051675,,1150051675,TORA eSIM,,"{""title"": [""香港/マカオ周遊 eSIM／30日間／5GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要""], ""option_candidates"": [""渡航先での利用開始期限は購入日より30日となります。""], ""representative_option"": [""渡航先での利用開始期限は購入日より30日となります。"", ""title_match_score=6""], ""price_jpy"": [""販売価格 1,280円 + option surcharge 0"", ""渡航先での利用開始期限は購入日より30日となります。""], ""usage_validity"": [""渡航先での利用開始期限は購入日より30日となります。""], ""activation_validity"": [""渡航先での利用開始期限は購入日より30日となります。""], ""data_amount"": [""香港/マカオ周遊 eSIM／30日間／5GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""TORA eSIM""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""title: 香港/マカオ周遊 eSIM／30日間／5GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要"", ""data_amount: 香港/マカオ周遊 eSIM／30日間／5GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要""]}"
qoo10_jp,hk,香港/マカオ周遊 eSIM／30日間／20GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要,2280,,Good seller,135,,,,30일,30일,30일,local,unknown,unknown,low,,"{""skt"": true, ""kt"": null, ""lgu"": null}",20GB,https://www.qoo10.jp/item/TORA-ESIM-%e9%a6%99%e6%b8%af-%e3%83%9e%e3%82%ab%e3%82%aa%e5%91%a8%e9%81%8a-ESIM%ef%bc%8f30%e6%97%a5%e9%96%93%ef%bc%8f20GB%e4%bd%bf%e3%81%84%e5%88%87%e3%82%8a%ef%bc%8f%e6%9c%80%e7%9f%ad5%e5%88%86%e3%81%a7QR%e3%82%b3%e3%83%bc%e3%83%89%e5%8d%b3%e7%99%ba%e8%a1%8c%e5%8d%b3%e5%88%a9%e7%94%a8%e5%8f%af%ef%bc%8fLINE%e3%82%b5%e3%83%9d%e3%83%bc%e3%83%88%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%ef%bc%8fSIM%e3%83%95%e3%83%aa%e3%83%bc%e7%ab%af/1150051462,,1150051462,TORA eSIM,,"{""title"": [""香港/マカオ周遊 eSIM／30日間／20GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要""], ""option_candidates"": [""渡航先での利用開始期限は購入日より30日となります。""], ""representative_option"": [""渡航先での利用開始期限は購入日より30日となります。"", ""title_match_score=6""], ""price_jpy"": [""販売価格 2,280円 + option surcharge 0"", ""渡航先での利用開始期限は購入日より30日となります。""], ""usage_validity"": [""渡航先での利用開始期限は購入日より30日となります。""], ""activation_validity"": [""渡航先での利用開始期限は購入日より30日となります。""], ""data_amount"": [""香港/マカオ周遊 eSIM／30日間／20GB使い切り／最短5分でQRコード即発行即利用可／LINEサポート／データ通信専用／simフリー端末のみ対応／マニュアル付き／パスポート情報不要・手続き不要""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""carrier_support_kr"": [""【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,680円 4.9 (35,807)""], ""seller"": [""TORA eSIM""], ""seller_badge"": [""search_result: Good seller""], ""network_generation"": [""fallback_5g: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_4g_lte: network_generation: fallback_5g: network_generation: no_lte_4g_or_5g_keyword_matched"", ""fallback_only_network_generation_signal""], ""network_generation_inferred"": [""no_medium_generation_signal""]}"
